source_sheet,well,sample_description_1,sample_description_2,lab_group,combined,copies_well,target,conc_copies_u_l,conc_copies_u_l_flag,inhib_lambda,inhib_e_p,dye_name_s,accepted_droplets,positives,negatives,ex_tech,ex_batch,dd_pcr,droplets,x4_or_more,notes,sample_description_3,sample_description_4,notes_2,id_lab,site_id,region,sp_code1,sp_code2,sp_code3,sp_code4,sheet_name_unbc,utm_zone,easting,northing,stream_name,species_target_form,date_time_sample,site_description_general,site_description_habitat_type,depth_sample,filter_volume_l,method_sample,method_preservation,control_blank_field,control_blank_office,control_species_present_field,comments_field,sample_ep_positives,sample_lambda_positives,qa_droplets_ok,sample_lambda_ok,sample_ep_ok,sample_inhib_status,detection_crude,detection_clean
PRIORITY RERUNS,D10,M41365,ELU2,NA,0,0,SOCK,0,NA,NA,NA,FAM,17496,0,17496,JR,NA,46115,NA,NA,NA,NA,NA,NA,m41365,203597_ds_ed1a,m,BT,GR,RB,SK,BT GR RB SK,10,425989,6122732,Tributary To Nation River,BT GR RB KO,2025/09/22 14:27:00,Truck.  Field blank.,NA,NA,0.75,instream,silica,TRUE,FALSE,FALSE,Only decontaminated the outside of the hose to be consistent with protocols to date. Field blank filtered on the tailgate of the truck with distilled water. Of note – much of the water used in past blanks was actually spring water and not distilled. Apparently neither is ideal however distilled is notably better. Primed sample tube with distilled water before sampling and left the pump running attached the housing. Although in desiccant - samples were accidentally left on kitchen counter overnight.,179,355,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY RERUNS,B09,M41366,ELU1,NA,NA,4.13219571113586,BULT,0.206609785556793,NA,N,N,VIC,17084,3,17081,JR,NA,46115,NA,NA,first pass - sample initially mislabelled,NA,NA,NA,m41366,203597_ds_ed1b,m,BT,GR,RB,SK,BT GR RB SK,10,426038,6122331,Tributary To Nation River,BT GR RB KO,2025/09/22 13:23:29,Sample collected 350 - 400m downstream of culvert. Right bank. Accessed via historic road which is now wildlife trail.,riffle,0.1,1.7,grab,silica,FALSE,FALSE,FALSE,Grab sample at bottom end of habitat confirmation site and filtered at truck.  Although in dessicant - samples were accidentally left on kitchen counter overnight.,16965,324,TRUE,TRUE,TRUE,pass,TRUE,FALSE
PRIORITY RERUNS,B10,M41366,ELU2,NA,5.366266518831248,1.234070807695388,BULT,0.0617035403847694,NA,NA,NA,VIC,19067,1,19066,JR,NA,46115,NA,NA,NA,NA,NA,NA,m41366,203597_ds_ed1b,m,BT,GR,RB,SK,BT GR RB SK,10,426038,6122331,Tributary To Nation River,BT GR RB KO,2025/09/22 13:23:29,Sample collected 350 - 400m downstream of culvert. Right bank. Accessed via historic road which is now wildlife trail.,riffle,0.1,1.7,grab,silica,FALSE,FALSE,FALSE,Grab sample at bottom end of habitat confirmation site and filtered at truck.  Although in dessicant - samples were accidentally left on kitchen counter overnight.,16965,324,TRUE,TRUE,TRUE,pass,TRUE,FALSE
PRIORITY RERUNS,B09,M41366,ELU2,NA,NA,0,GRAY,0,NA,NA,NA,FAM,17084,0,17084,JR,NA,46115,NA,NA,NA,NA,NA,NA,m41366,203597_ds_ed1b,m,BT,GR,RB,SK,BT GR RB SK,10,426038,6122331,Tributary To Nation River,BT GR RB KO,2025/09/22 13:23:29,Sample collected 350 - 400m downstream of culvert. Right bank. Accessed via historic road which is now wildlife trail.,riffle,0.1,1.7,grab,silica,FALSE,FALSE,FALSE,Grab sample at bottom end of habitat confirmation site and filtered at truck.  Although in dessicant - samples were accidentally left on kitchen counter overnight.,16965,324,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY RERUNS,B10,M41366,ELU1,NA,0,0,GRAY,0,NA,NA,NA,FAM,19067,0,19067,JR,NA,46115,NA,NA,NA,NA,NA,NA,m41366,203597_ds_ed1b,m,BT,GR,RB,SK,BT GR RB SK,10,426038,6122331,Tributary To Nation River,BT GR RB KO,2025/09/22 13:23:29,Sample collected 350 - 400m downstream of culvert. Right bank. Accessed via historic road which is now wildlife trail.,riffle,0.1,1.7,grab,silica,FALSE,FALSE,FALSE,Grab sample at bottom end of habitat confirmation site and filtered at truck.  Although in dessicant - samples were accidentally left on kitchen counter overnight.,16965,324,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY RERUNS,E09,M41366,ELU1,NA,NA,1.404950618743896,RAIN,0.0702475309371948,NA,NA,NA,VIC,16748,1,16747,JR,NA,46115,NA,NA,NA,NA,NA,NA,m41366,203597_ds_ed1b,m,BT,GR,RB,SK,BT GR RB SK,10,426038,6122331,Tributary To Nation River,BT GR RB KO,2025/09/22 13:23:29,Sample collected 350 - 400m downstream of culvert. Right bank. Accessed via historic road which is now wildlife trail.,riffle,0.1,1.7,grab,silica,FALSE,FALSE,FALSE,Grab sample at bottom end of habitat confirmation site and filtered at truck.  Although in dessicant - samples were accidentally left on kitchen counter overnight.,16965,324,TRUE,TRUE,TRUE,pass,TRUE,FALSE
PRIORITY RERUNS,E10,M41366,ELU2,NA,267.9209113121039,266.51596069336,RAIN,13.325798034668,NA,NA,NA,VIC,15360,173,15187,JR,NA,46115,NA,NA,NA,NA,NA,NA,m41366,203597_ds_ed1b,m,BT,GR,RB,SK,BT GR RB SK,10,426038,6122331,Tributary To Nation River,BT GR RB KO,2025/09/22 13:23:29,Sample collected 350 - 400m downstream of culvert. Right bank. Accessed via historic road which is now wildlife trail.,riffle,0.1,1.7,grab,silica,FALSE,FALSE,FALSE,Grab sample at bottom end of habitat confirmation site and filtered at truck.  Although in dessicant - samples were accidentally left on kitchen counter overnight.,16965,324,TRUE,TRUE,TRUE,pass,TRUE,TRUE
PRIORITY RERUNS,E09,M41366,ELU1,NA,NA,0,SOCK,0,NA,NA,NA,FAM,16748,0,16748,JR,NA,46115,NA,NA,NA,NA,NA,NA,m41366,203597_ds_ed1b,m,BT,GR,RB,SK,BT GR RB SK,10,426038,6122331,Tributary To Nation River,BT GR RB KO,2025/09/22 13:23:29,Sample collected 350 - 400m downstream of culvert. Right bank. Accessed via historic road which is now wildlife trail.,riffle,0.1,1.7,grab,silica,FALSE,FALSE,FALSE,Grab sample at bottom end of habitat confirmation site and filtered at truck.  Although in dessicant - samples were accidentally left on kitchen counter overnight.,16965,324,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY RERUNS,E10,M41366,ELU2,NA,0,0,SOCK,0,NA,NA,NA,FAM,15360,0,15360,JR,NA,46115,NA,NA,NA,NA,NA,NA,m41366,203597_ds_ed1b,m,BT,GR,RB,SK,BT GR RB SK,10,426038,6122331,Tributary To Nation River,BT GR RB KO,2025/09/22 13:23:29,Sample collected 350 - 400m downstream of culvert. Right bank. Accessed via historic road which is now wildlife trail.,riffle,0.1,1.7,grab,silica,FALSE,FALSE,FALSE,Grab sample at bottom end of habitat confirmation site and filtered at truck.  Although in dessicant - samples were accidentally left on kitchen counter overnight.,16965,324,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY RERUNS,C09,M41367,ELU1,NA,NA,0,BULT,0,NA,N,N,VIC,18516,0,18516,JR,NA,46115,NA,NA,first pass - sample initially mislabelled,NA,NA,NA,m41367,203597_us_ed1,m,BT,GR,RB,SK,BT GR RB SK,10,425957,6122718,Tributary To Nation River,BT GR RB KO,2025/09/22 15:17:56,Sample collected 5m upstream of the culvert on the left bank,riffle,0.1,2,inatream,silica,FALSE,FALSE,FALSE,Sample hose not disinfected since downstream site.    See downstream site for water quality. Habitat confirmation completed.  Although in dessicant - samples were accidentally left on kitchen counter overnight.,16495,301,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY RERUNS,C10,M41367,ELU2,NA,0,0,BULT,0,NA,NA,NA,VIC,17330,0,17330,JR,NA,46115,NA,NA,NA,NA,NA,NA,m41367,203597_us_ed1,m,BT,GR,RB,SK,BT GR RB SK,10,425957,6122718,Tributary To Nation River,BT GR RB KO,2025/09/22 15:17:56,Sample collected 5m upstream of the culvert on the left bank,riffle,0.1,2,inatream,silica,FALSE,FALSE,FALSE,Sample hose not disinfected since downstream site.    See downstream site for water quality. Habitat confirmation completed.  Although in dessicant - samples were accidentally left on kitchen counter overnight.,16495,301,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY RERUNS,C09,M41367,ELU2,NA,NA,0,GRAY,0,NA,NA,NA,FAM,18516,0,18516,JR,NA,46115,NA,NA,NA,NA,NA,NA,m41367,203597_us_ed1,m,BT,GR,RB,SK,BT GR RB SK,10,425957,6122718,Tributary To Nation River,BT GR RB KO,2025/09/22 15:17:56,Sample collected 5m upstream of the culvert on the left bank,riffle,0.1,2,inatream,silica,FALSE,FALSE,FALSE,Sample hose not disinfected since downstream site.    See downstream site for water quality. Habitat confirmation completed.  Although in dessicant - samples were accidentally left on kitchen counter overnight.,16495,301,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY RERUNS,C10,M41367,ELU1,NA,0,0,GRAY,0,NA,NA,NA,FAM,17330,0,17330,JR,NA,46115,NA,NA,NA,NA,NA,NA,m41367,203597_us_ed1,m,BT,GR,RB,SK,BT GR RB SK,10,425957,6122718,Tributary To Nation River,BT GR RB KO,2025/09/22 15:17:56,Sample collected 5m upstream of the culvert on the left bank,riffle,0.1,2,inatream,silica,FALSE,FALSE,FALSE,Sample hose not disinfected since downstream site.    See downstream site for water quality. Habitat confirmation completed.  Although in dessicant - samples were accidentally left on kitchen counter overnight.,16495,301,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY RERUNS,F09,M41367,ELU1,NA,NA,312.157077789306,RAIN,15.6078538894653,NA,NA,NA,VIC,16162,213,15949,JR,NA,46115,NA,NA,NA,NA,NA,NA,m41367,203597_us_ed1,m,BT,GR,RB,SK,BT GR RB SK,10,425957,6122718,Tributary To Nation River,BT GR RB KO,2025/09/22 15:17:56,Sample collected 5m upstream of the culvert on the left bank,riffle,0.1,2,inatream,silica,FALSE,FALSE,FALSE,Sample hose not disinfected since downstream site.    See downstream site for water quality. Habitat confirmation completed.  Although in dessicant - samples were accidentally left on kitchen counter overnight.,16495,301,TRUE,TRUE,TRUE,pass,TRUE,TRUE
PRIORITY RERUNS,F10,M41367,ELU2,NA,407.1455764770502,94.9884986877442,RAIN,4.74942493438721,NA,NA,NA,VIC,17871,72,17799,JR,NA,46115,NA,NA,NA,NA,NA,NA,m41367,203597_us_ed1,m,BT,GR,RB,SK,BT GR RB SK,10,425957,6122718,Tributary To Nation River,BT GR RB KO,2025/09/22 15:17:56,Sample collected 5m upstream of the culvert on the left bank,riffle,0.1,2,inatream,silica,FALSE,FALSE,FALSE,Sample hose not disinfected since downstream site.    See downstream site for water quality. Habitat confirmation completed.  Although in dessicant - samples were accidentally left on kitchen counter overnight.,16495,301,TRUE,TRUE,TRUE,pass,TRUE,TRUE
PRIORITY RERUNS,F09,M41367,ELU1,NA,NA,0,SOCK,0,NA,NA,NA,FAM,16162,0,16162,JR,NA,46115,NA,NA,NA,NA,NA,NA,m41367,203597_us_ed1,m,BT,GR,RB,SK,BT GR RB SK,10,425957,6122718,Tributary To Nation River,BT GR RB KO,2025/09/22 15:17:56,Sample collected 5m upstream of the culvert on the left bank,riffle,0.1,2,inatream,silica,FALSE,FALSE,FALSE,Sample hose not disinfected since downstream site.    See downstream site for water quality. Habitat confirmation completed.  Although in dessicant - samples were accidentally left on kitchen counter overnight.,16495,301,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY RERUNS,F10,M41367,ELU2,NA,0,0,SOCK,0,NA,NA,NA,FAM,17871,0,17871,JR,NA,46115,NA,NA,NA,NA,NA,NA,m41367,203597_us_ed1,m,BT,GR,RB,SK,BT GR RB SK,10,425957,6122718,Tributary To Nation River,BT GR RB KO,2025/09/22 15:17:56,Sample collected 5m upstream of the culvert on the left bank,riffle,0.1,2,inatream,silica,FALSE,FALSE,FALSE,Sample hose not disinfected since downstream site.    See downstream site for water quality. Habitat confirmation completed.  Although in dessicant - samples were accidentally left on kitchen counter overnight.,16495,301,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY RERUNS,D10,S61182,CLEANED,NA,NA,0,BULT,0,NA,NA,NA,VIC,13779,0,13779,NA,NA,24/02/2026,NA,NA,needs dilution,NA,NA,NA,s61182,197360_ds_ed,s,BT,CH,CO,RB,BT CH CO RB,9,649917,5992412,Riddeck Creek,BT RB CH CO,2025/09/29 12:49:27,Sampled in pool in culvert outlet just downstream of road,pool,0.1,NA,grab,silica,FALSE,FALSE,NA,NA,2103,229,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY RERUNS,D11,S61182,CLEANED,NA,0,0,BULT,0,NA,NA,NA,VIC,16980,0,16980,NA,NA,24/02/2026,NA,NA,needs dilution,NA,NA,NA,s61182,197360_ds_ed,s,BT,CH,CO,RB,BT CH CO RB,9,649917,5992412,Riddeck Creek,BT RB CH CO,2025/09/29 12:49:27,Sampled in pool in culvert outlet just downstream of road,pool,0.1,NA,grab,silica,FALSE,FALSE,NA,NA,2103,229,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY RERUNS,A11,S61182,CLEANxDILUTE,NA,NA,0,BULT,0,NA,NA,NA,VIC,18152,0,18152,NA,NA,46115,NA,NA,NA,NA,NA,NA,s61182,197360_ds_ed,s,BT,CH,CO,RB,BT CH CO RB,9,649917,5992412,Riddeck Creek,BT RB CH CO,2025/09/29 12:49:27,Sampled in pool in culvert outlet just downstream of road,pool,0.1,NA,grab,silica,FALSE,FALSE,NA,NA,2103,229,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY RERUNS,A12,S61182,CLEANxDILUTE,NA,0,0,BULT,0,NA,NA,NA,VIC,17760,0,17760,NA,NA,46115,NA,NA,NA,NA,NA,NA,s61182,197360_ds_ed,s,BT,CH,CO,RB,BT CH CO RB,9,649917,5992412,Riddeck Creek,BT RB CH CO,2025/09/29 12:49:27,Sampled in pool in culvert outlet just downstream of road,pool,0.1,NA,grab,silica,FALSE,FALSE,NA,NA,2103,229,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY RERUNS,D10,S61182,CLEANED,NA,NA,0,CHIN,0,NA,NA,NA,FAM,13779,0,13779,NA,NA,24/02/2026,NA,NA,needs dilution,NA,NA,NA,s61182,197360_ds_ed,s,BT,CH,CO,RB,BT CH CO RB,9,649917,5992412,Riddeck Creek,BT RB CH CO,2025/09/29 12:49:27,Sampled in pool in culvert outlet just downstream of road,pool,0.1,NA,grab,silica,FALSE,FALSE,NA,NA,2103,229,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY RERUNS,D11,S61182,CLEANED,NA,0,0,CHIN,0,NA,NA,NA,FAM,16980,0,16980,NA,NA,24/02/2026,NA,NA,needs dilution,NA,NA,NA,s61182,197360_ds_ed,s,BT,CH,CO,RB,BT CH CO RB,9,649917,5992412,Riddeck Creek,BT RB CH CO,2025/09/29 12:49:27,Sampled in pool in culvert outlet just downstream of road,pool,0.1,NA,grab,silica,FALSE,FALSE,NA,NA,2103,229,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY RERUNS,A11,S61182,CLEANxDILUTE,NA,NA,0,CHIN,0,NA,NA,NA,FAM,18152,0,18152,NA,NA,46115,NA,NA,NA,NA,NA,NA,s61182,197360_ds_ed,s,BT,CH,CO,RB,BT CH CO RB,9,649917,5992412,Riddeck Creek,BT RB CH CO,2025/09/29 12:49:27,Sampled in pool in culvert outlet just downstream of road,pool,0.1,NA,grab,silica,FALSE,FALSE,NA,NA,2103,229,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY RERUNS,A12,S61182,CLEANxDILUTE,NA,1.324891597032546,1.324891597032546,CHIN,0.0662445798516273,NA,NA,NA,FAM,17760,1,17759,NA,NA,46115,NA,NA,NA,NA,NA,NA,s61182,197360_ds_ed,s,BT,CH,CO,RB,BT CH CO RB,9,649917,5992412,Riddeck Creek,BT RB CH CO,2025/09/29 12:49:27,Sampled in pool in culvert outlet just downstream of road,pool,0.1,NA,grab,silica,FALSE,FALSE,NA,NA,2103,229,TRUE,TRUE,TRUE,pass,TRUE,FALSE
PRIORITY RERUNS,E10,S61182,CLEANED,NA,NA,0,COHO,0,NA,NA,NA,FAM,17314,0,17314,NA,NA,24/02/2026,NA,NA,needs dilution,NA,NA,NA,s61182,197360_ds_ed,s,BT,CH,CO,RB,BT CH CO RB,9,649917,5992412,Riddeck Creek,BT RB CH CO,2025/09/29 12:49:27,Sampled in pool in culvert outlet just downstream of road,pool,0.1,NA,grab,silica,FALSE,FALSE,NA,NA,2103,229,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY RERUNS,E11,S61182,CLEANED,NA,0,0,COHO,0,NA,NA,NA,FAM,18002,0,18002,NA,NA,24/02/2026,NA,NA,needs dilution,NA,NA,NA,s61182,197360_ds_ed,s,BT,CH,CO,RB,BT CH CO RB,9,649917,5992412,Riddeck Creek,BT RB CH CO,2025/09/29 12:49:27,Sampled in pool in culvert outlet just downstream of road,pool,0.1,NA,grab,silica,FALSE,FALSE,NA,NA,2103,229,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY RERUNS,B11,S61182,CLEANxDILUTE,NA,NA,0,COHO,0,NA,NA,NA,FAM,18640,0,18640,NA,NA,46115,NA,NA,NA,NA,NA,NA,s61182,197360_ds_ed,s,BT,CH,CO,RB,BT CH CO RB,9,649917,5992412,Riddeck Creek,BT RB CH CO,2025/09/29 12:49:27,Sampled in pool in culvert outlet just downstream of road,pool,0.1,NA,grab,silica,FALSE,FALSE,NA,NA,2103,229,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY RERUNS,B12,S61182,CLEANxDILUTE,NA,0,0,COHO,0,NA,NA,NA,FAM,19154,0,19154,NA,NA,46115,NA,NA,NA,NA,NA,NA,s61182,197360_ds_ed,s,BT,CH,CO,RB,BT CH CO RB,9,649917,5992412,Riddeck Creek,BT RB CH CO,2025/09/29 12:49:27,Sampled in pool in culvert outlet just downstream of road,pool,0.1,NA,grab,silica,FALSE,FALSE,NA,NA,2103,229,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY RERUNS,E10,S61182,CLEANED,NA,NA,0,RAIN,0,NA,NA,NA,VIC,17314,0,17314,NA,NA,24/02/2026,NA,NA,needs dilution,NA,NA,NA,s61182,197360_ds_ed,s,BT,CH,CO,RB,BT CH CO RB,9,649917,5992412,Riddeck Creek,BT RB CH CO,2025/09/29 12:49:27,Sampled in pool in culvert outlet just downstream of road,pool,0.1,NA,grab,silica,FALSE,FALSE,NA,NA,2103,229,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY RERUNS,E11,S61182,CLEANED,NA,0,0,RAIN,0,NA,NA,NA,VIC,18002,0,18002,NA,NA,24/02/2026,NA,NA,needs dilution,NA,NA,NA,s61182,197360_ds_ed,s,BT,CH,CO,RB,BT CH CO RB,9,649917,5992412,Riddeck Creek,BT RB CH CO,2025/09/29 12:49:27,Sampled in pool in culvert outlet just downstream of road,pool,0.1,NA,grab,silica,FALSE,FALSE,NA,NA,2103,229,TRUE,TRUE,TRUE,pass,FALSE,FALSE
PRIORITY RERUNS,B11,S61182,CLEANxDILUTE,NA,NA,45.4870080947876,RAIN,2.27435040473938,NA,NA,NA,VIC,18640,36,18604,NA,NA,46115,NA,NA,NA,NA,NA,NA,s61182,197360_ds_ed,s,BT,CH,CO,RB,BT CH CO RB,9,649917,5992412,Riddeck Creek,BT RB CH CO,2025/09/29 12:49:27,Sampled in pool in culvert outlet just downstream of road,pool,0.1,NA,grab,silica,FALSE,FALSE,NA,NA,2103,229,TRUE,TRUE,TRUE,pass,TRUE,TRUE
PRIORITY RERUNS,B12,S61182,CLEANxDILUTE,NA,82.3688983917236,36.881890296936,RAIN,1.8440945148468,NA,NA,NA,VIC,19154,30,19124,NA,NA,46115,NA,NA,NA,NA,NA,NA,s61182,197360_ds_ed,s,BT,CH,CO,RB,BT CH CO RB,9,649917,5992412,Riddeck Creek,BT RB CH CO,2025/09/29 12:49:27,Sampled in pool in culvert outlet just downstream of road,pool,0.1,NA,grab,silica,FALSE,FALSE,NA,NA,2103,229,TRUE,TRUE,TRUE,pass,TRUE,TRUE
PRIORITY RERUNS,F10,S61183,CLEANED,NA,NA,NA,BULT,0,NA,NA,NA,VIC,16880,0,16880,NA,NA,24/02/2026,NA,NA,NA,NA,NA,NA,s61183,197378 ds_ed1a,s,BT,CH,CO,RB,BT CH CO RB,9,645124,5998766,NA,BT CT CH CO,2025/09/29 10:23:37,Field blank at truck,NA,NA,NA,instream,silica,TRUE,FALSE,NA,NA,39,481,TRUE,TRUE,FALSE,fail,FALSE,FALSE
PRIORITY RERUNS,F11,S61183,CLEANED,NA,0,NA,BULT,0,NA,NA,NA,VIC,18189,0,18189,NA,NA,24/02/2026,NA,NA,NA,NA,NA,NA,s61183,197378 ds_ed1a,s,BT,CH,CO,RB,BT CH CO RB,9,645124,5998766,NA,BT CT CH CO,2025/09/29 10:23:37,Field blank at truck,NA,NA,NA,instream,silica,TRUE,FALSE,NA,NA,39,481,TRUE,TRUE,FALSE,fail,FALSE,FALSE
PRIORITY RERUNS,F10,S61183,CLEANED,NA,NA,NA,CHIN,0,NA,NA,NA,FAM,16880,0,16880,NA,NA,24/02/2026,NA,NA,NA,NA,NA,NA,s61183,197378 ds_ed1a,s,BT,CH,CO,RB,BT CH CO RB,9,645124,5998766,NA,BT CT CH CO,2025/09/29 10:23:37,Field blank at truck,NA,NA,NA,instream,silica,TRUE,FALSE,NA,NA,39,481,TRUE,TRUE,FALSE,fail,FALSE,FALSE
PRIORITY RERUNS,F11,S61183,CLEANED,NA,0,NA,CHIN,0,NA,NA,NA,FAM,18189,0,18189,NA,NA,24/02/2026,NA,NA,NA,NA,NA,NA,s61183,197378 ds_ed1a,s,BT,CH,CO,RB,BT CH CO RB,9,645124,5998766,NA,BT CT CH CO,2025/09/29 10:23:37,Field blank at truck,NA,NA,NA,instream,silica,TRUE,FALSE,NA,NA,39,481,TRUE,TRUE,FALSE,fail,FALSE,FALSE
PRIORITY RERUNS,G10,S61183,CLEANED,NA,NA,NA,COHO,0,NA,NA,NA,FAM,19504,0,19504,NA,NA,24/02/2026,NA,NA,NA,NA,NA,NA,s61183,197378 ds_ed1a,s,BT,CH,CO,RB,BT CH CO RB,9,645124,5998766,NA,BT CT CH CO,2025/09/29 10:23:37,Field blank at truck,NA,NA,NA,instream,silica,TRUE,FALSE,NA,NA,39,481,TRUE,TRUE,FALSE,fail,FALSE,FALSE
PRIORITY RERUNS,G11,S61183,CLEANED,NA,0,NA,COHO,0,NA,NA,NA,FAM,18109,0,18109,NA,NA,24/02/2026,NA,NA,NA,NA,NA,NA,s61183,197378 ds_ed1a,s,BT,CH,CO,RB,BT CH CO RB,9,645124,5998766,NA,BT CT CH CO,2025/09/29 10:23:37,Field blank at truck,NA,NA,NA,instream,silica,TRUE,FALSE,NA,NA,39,481,TRUE,TRUE,FALSE,fail,FALSE,FALSE
PRIORITY RERUNS,G10,S61183,CLEANED,NA,NA,NA,RAIN,0,NA,NA,NA,VIC,19504,0,19504,NA,NA,24/02/2026,NA,NA,NA,NA,NA,NA,s61183,197378 ds_ed1a,s,BT,CH,CO,RB,BT CH CO RB,9,645124,5998766,NA,BT CT CH CO,2025/09/29 10:23:37,Field blank at truck,NA,NA,NA,instream,silica,TRUE,FALSE,NA,NA,39,481,TRUE,TRUE,FALSE,fail,FALSE,FALSE
PRIORITY RERUNS,G11,S61183,CLEANED,NA,0,NA,RAIN,0,NA,NA,NA,VIC,18109,0,18109,NA,NA,24/02/2026,NA,NA,NA,NA,NA,NA,s61183,197378 ds_ed1a,s,BT,CH,CO,RB,BT CH CO RB,9,645124,5998766,NA,BT CT CH CO,2025/09/29 10:23:37,Field blank at truck,NA,NA,NA,instream,silica,TRUE,FALSE,NA,NA,39,481,TRUE,TRUE,FALSE,fail,FALSE,FALSE
26March16,A01,F61121,ELU1,GROUP 11,NA,0,BULT,0,NA,NA,NA,VIC,15547,0,15547,NA,NA,16/03/2026,NA,NA,NA,NA,NA,NA,f61121,126158_ds_ed1,f,BT,CH,CO,RB,BT CH CO RB,10,577435,5918517,Tributary To Stony Lake,CH CO BT RB,2025/10/05 12:14:57,Sampled collected 240m downstream of the culvert on the Willow FSR on the right bank. Walked down from the road on the left of the stream.,riffle,0.05,1.9,grab,silica,FALSE,FALSE,NA,Two bottles collected at the beginning of habitat assessment. Minor uncertainty that upstream and downstream samples may be switched however fairly confident they are correct but watch for weird results.,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March16,A02,F61121,ELU2,GROUP 11,0,0,BULT,0,NA,NA,NA,VIC,17740,0,17740,NA,NA,16/03/2026,NA,NA,NA,NA,NA,NA,f61121,126158_ds_ed1,f,BT,CH,CO,RB,BT CH CO RB,10,577435,5918517,Tributary To Stony Lake,CH CO BT RB,2025/10/05 12:14:57,Sampled collected 240m downstream of the culvert on the Willow FSR on the right bank. Walked down from the road on the left of the stream.,riffle,0.05,1.9,grab,silica,FALSE,FALSE,NA,Two bottles collected at the beginning of habitat assessment. Minor uncertainty that upstream and downstream samples may be switched however fairly confident they are correct but watch for weird results.,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March16,A01,F61121,ELU1,GROUP 11,NA,0,CHIN,0,NA,NA,NA,FAM,15547,0,15547,NA,NA,16/03/2026,NA,NA,NA,NA,NA,NA,f61121,126158_ds_ed1,f,BT,CH,CO,RB,BT CH CO RB,10,577435,5918517,Tributary To Stony Lake,CH CO BT RB,2025/10/05 12:14:57,Sampled collected 240m downstream of the culvert on the Willow FSR on the right bank. Walked down from the road on the left of the stream.,riffle,0.05,1.9,grab,silica,FALSE,FALSE,NA,Two bottles collected at the beginning of habitat assessment. Minor uncertainty that upstream and downstream samples may be switched however fairly confident they are correct but watch for weird results.,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
